Date,Open,High,Low,Close,Adj Close,Volume
2007-08-24,9607.0400390625,9607.0400390625,9607.0400390625,9607.0400390625,9607.0400390625,0
2007-08-27,9528.9296875,9528.9296875,9528.9296875,9528.9296875,9528.9296875,0
2007-08-28,9289.490234375,9289.490234375,9289.490234375,9289.490234375,9289.490234375,0
2007-08-29,9508.919921875,9508.919921875,9508.919921875,9508.919921875,9508.919921875,0
2007-08-30,9456.6396484375,9456.6396484375,9456.6396484375,9456.6396484375,9456.6396484375,0
2007-08-31,9596.98046875,9596.98046875,9596.98046875,9596.98046875,9596.98046875,0
2007-09-04,9698.6796875,9698.6796875,9698.6796875,9698.6796875,9698.6796875,0
2007-09-05,9583.169921875,9583.169921875,9583.169921875,9583.169921875,9583.169921875,0
2007-09-06,9637.5498046875,9637.5498046875,9637.5498046875,9637.5498046875,9637.5498046875,0
2007-09-07,9486.4404296875,9486.4404296875,9486.4404296875,9486.4404296875,9486.4404296875,0
2007-09-10,9457.6396484375,9457.6396484375,9457.6396484375,9457.6396484375,9457.6396484375,0
2007-09-11,9597.6103515625,9597.6103515625,9597.6103515625,9597.6103515625,9597.6103515625,0
2007-09-12,9598.73046875,9598.73046875,9598.73046875,9598.73046875,9598.73046875,0
2007-09-13,9678.1201171875,9678.1201171875,9678.1201171875,9678.1201171875,9678.1201171875,0
2007-09-14,9673.650390625,9673.650390625,9673.650390625,9673.650390625,9673.650390625,0
2007-09-17,9607.75,9607.75,9607.75,9607.75,9607.75,0
2007-09-18,9909.0302734375,9909.0302734375,9909.0302734375,9909.0302734375,9909.0302734375,0
2007-09-19,9970.900390625,9970.900390625,9970.900390625,9970.900390625,9970.900390625,0
2007-09-20,9936.4697265625,9936.4697265625,9936.4697265625,9936.4697265625,9936.4697265625,0
2007-09-21,9981.830078125,9981.830078125,9981.830078125,9981.830078125,9981.830078125,0
2007-09-24,9946.419921875,9946.419921875,9946.419921875,9946.419921875,9946.419921875,0
2007-09-25,9933.8203125,9933.8203125,9933.8203125,9933.8203125,9933.8203125,0
2007-09-26,9980.1201171875,9980.1201171875,9980.1201171875,9980.1201171875,9980.1201171875,0
2007-09-27,10057.0,10057.0,10057.0,10057.0,10057.0,0
2007-09-28,10039.2998046875,10039.2998046875,10039.2998046875,10039.2998046875,10039.2998046875,0
2007-10-01,10184.5,10184.5,10184.5,10184.5,10184.5,0
2007-10-02,10175.7998046875,10175.7998046875,10175.7998046875,10175.7998046875,10175.7998046875,0
2007-10-03,10101.0,10101.0,10101.0,10101.0,10101.0,0
2007-10-04,10142.900390625,10142.900390625,10142.900390625,10142.900390625,10142.900390625,0
2007-10-05,10247.900390625,10247.900390625,10247.900390625,10247.900390625,10247.900390625,0
2007-10-08,10186.400390625,10186.400390625,10186.400390625,10186.400390625,10186.400390625,0
2007-10-09,10280.2998046875,10280.2998046875,10280.2998046875,10280.2998046875,10280.2998046875,0
2007-10-10,10264.5,10264.5,10264.5,10264.5,10264.5,0
2007-10-11,10245.2001953125,10245.2001953125,10245.2001953125,10245.2001953125,10245.2001953125,0
2007-10-12,10301.5,10301.5,10301.5,10301.5,10301.5,0
2007-10-15,10216.2998046875,10216.2998046875,10216.2998046875,10216.2998046875,10216.2998046875,0
2007-10-16,10125.400390625,10125.400390625,10125.400390625,10125.400390625,10125.400390625,0
2007-10-17,10165.2998046875,10165.2998046875,10165.2998046875,10165.2998046875,10165.2998046875,0
2007-10-18,10174.599609375,10174.599609375,10174.599609375,10174.599609375,10174.599609375,0
2007-10-19,9920.26953125,9920.26953125,9920.26953125,9920.26953125,9920.26953125,0
2007-10-22,9930.7802734375,9930.7802734375,9930.7802734375,9930.7802734375,9930.7802734375,0
2007-10-23,10041.0,10041.0,10041.0,10041.0,10041.0,0
2007-10-24,10009.2998046875,10009.2998046875,10009.2998046875,10009.2998046875,10009.2998046875,0
2007-10-25,10029.5,10029.5,10029.5,10029.5,10029.5,0
2007-10-26,10189.099609375,10189.099609375,10189.099609375,10189.099609375,10189.099609375,0
2007-10-29,10256.2001953125,10256.2001953125,10256.2001953125,10256.2001953125,10256.2001953125,0
2007-10-30,10165.0,10165.0,10165.0,10165.0,10165.0,0
2007-10-31,10311.599609375,10311.599609375,10311.599609375,10311.599609375,10311.599609375,0
2007-11-01,10022.099609375,10022.099609375,10022.099609375,10022.099609375,10022.099609375,0
2007-11-02,10052.2998046875,10052.2998046875,10052.2998046875,10052.2998046875,10052.2998046875,0
2007-11-05,9958.8203125,9958.8203125,9958.8203125,9958.8203125,9958.8203125,0
2007-11-06,10102.400390625,10102.400390625,10102.400390625,10102.400390625,10102.400390625,0
2007-11-07,9830.150390625,9830.150390625,9830.150390625,9830.150390625,9830.150390625,0
2007-11-08,9877.4697265625,9877.4697265625,9877.4697265625,9877.4697265625,9877.4697265625,0
2007-11-09,9733.33984375,9733.33984375,9733.33984375,9733.33984375,9733.33984375,0
2007-11-12,9569.9697265625,9569.9697265625,9569.9697265625,9569.9697265625,9569.9697265625,0
2007-11-13,9860.98046875,9860.98046875,9860.98046875,9860.98046875,9860.98046875,0
2007-11-14,9809.150390625,9809.150390625,9809.150390625,9809.150390625,9809.150390625,0
2007-11-15,9652.51953125,9652.51953125,9652.51953125,9652.51953125,9652.51953125,0
2007-11-16,9701.3798828125,9701.3798828125,9701.3798828125,9701.3798828125,9701.3798828125,0
2007-11-19,9497.330078125,9497.330078125,9497.330078125,9497.330078125,9497.330078125,0
2007-11-20,9575.2900390625,9575.2900390625,9575.2900390625,9575.2900390625,9575.2900390625,0
2007-11-21,9405.2197265625,9405.2197265625,9405.2197265625,9405.2197265625,9405.2197265625,0
2007-11-23,9582.8095703125,9582.8095703125,9582.8095703125,9582.8095703125,9582.8095703125,0
2007-11-26,9389.5,9389.5,9389.5,9389.5,9389.5,0
2007-11-27,9521.759765625,9521.759765625,9521.759765625,9521.759765625,9521.759765625,0
2007-11-28,9791.0498046875,9791.0498046875,9791.0498046875,9791.0498046875,9791.0498046875,0
2007-11-29,9773.5703125,9773.5703125,9773.5703125,9773.5703125,9773.5703125,0
2007-11-30,9856.849609375,9856.849609375,9856.849609375,9856.849609375,9856.849609375,0
2007-12-03,9811.8603515625,9811.8603515625,9811.8603515625,9811.8603515625,9811.8603515625,0
2007-12-04,9748.3798828125,9748.3798828125,9748.3798828125,9748.3798828125,9748.3798828125,0
2007-12-05,9887.599609375,9887.599609375,9887.599609375,9887.599609375,9887.599609375,0
2007-12-06,10030.2001953125,10030.2001953125,10030.2001953125,10030.2001953125,10030.2001953125,0
2007-12-07,10023.599609375,10023.599609375,10023.599609375,10023.599609375,10023.599609375,0
2007-12-10,10104.400390625,10104.400390625,10104.400390625,10104.400390625,10104.400390625,0
2007-12-11,9838.259765625,9838.259765625,9838.259765625,9838.259765625,9838.259765625,0
2007-12-12,9921.6396484375,9921.6396484375,9921.6396484375,9921.6396484375,9921.6396484375,0
2007-12-13,9864.2802734375,9864.2802734375,9864.2802734375,9864.2802734375,9864.2802734375,0
2007-12-14,9698.3701171875,9698.3701171875,9698.3701171875,9698.3701171875,9698.3701171875,0
2007-12-17,9528.669921875,9528.669921875,9528.669921875,9528.669921875,9528.669921875,0
2007-12-18,9602.5498046875,9602.5498046875,9602.5498046875,9602.5498046875,9602.5498046875,0
2007-12-19,9586.0703125,9586.0703125,9586.0703125,9586.0703125,9586.0703125,0
2007-12-20,9622.26953125,9622.26953125,9622.26953125,9622.26953125,9622.26953125,0
2007-12-21,9787.9296875,9787.9296875,9787.9296875,9787.9296875,9787.9296875,0
2007-12-24,9873.48046875,9873.48046875,9873.48046875,9873.48046875,9873.48046875,0
2007-12-26,9894.150390625,9894.150390625,9894.150390625,9894.150390625,9894.150390625,0
2007-12-27,9779.2998046875,9779.2998046875,9779.2998046875,9779.2998046875,9779.2998046875,0
2007-12-28,9803.8896484375,9803.8896484375,9803.8896484375,9803.8896484375,9803.8896484375,0
2007-12-31,9740.3203125,9740.3203125,9740.3203125,9740.3203125,9740.3203125,0
2008-01-02,9647.5,9647.5,9647.5,9647.5,9647.5,0
2008-01-03,9656.0,9656.0,9656.0,9656.0,9656.0,0
2008-01-04,9432.0302734375,9432.0302734375,9432.0302734375,9432.0302734375,9432.0302734375,0
2008-01-07,9462.240234375,9462.240234375,9462.240234375,9462.240234375,9462.240234375,0
2008-01-08,9326.080078125,9326.080078125,9326.080078125,9326.080078125,9326.080078125,0
2008-01-09,9424.6904296875,9424.6904296875,9424.6904296875,9424.6904296875,9424.6904296875,0
2008-01-10,9490.759765625,9490.759765625,9490.759765625,9490.759765625,9490.759765625,0
2008-01-11,9347.4697265625,9347.4697265625,9347.4697265625,9347.4697265625,9347.4697265625,0
2008-01-14,9439.33984375,9439.33984375,9439.33984375,9439.33984375,9439.33984375,0
2008-01-15,9172.169921875,9172.169921875,9172.169921875,9172.169921875,9172.169921875,0
2008-01-16,9073.4296875,9073.4296875,9073.4296875,9073.4296875,9073.4296875,0
2008-01-17,8818.9501953125,8818.9501953125,8818.9501953125,8818.9501953125,8818.9501953125,0
2008-01-18,8794.8603515625,8794.8603515625,8794.8603515625,8794.8603515625,8794.8603515625,0
2008-01-22,8661.169921875,8661.169921875,8661.169921875,8661.169921875,8661.169921875,0
2008-01-23,8805.6796875,8805.6796875,8805.6796875,8805.6796875,8805.6796875,0
2008-01-24,8942.25,8942.25,8942.25,8942.25,8942.25,0
2008-01-25,8827.5,8827.5,8827.5,8827.5,8827.5,0
2008-01-28,8978.41015625,8978.41015625,8978.41015625,8978.41015625,8978.41015625,0
2008-01-29,9046.01953125,9046.01953125,9046.01953125,9046.01953125,9046.01953125,0
2008-01-30,8994.4501953125,8994.4501953125,8994.4501953125,8994.4501953125,8994.4501953125,0
2008-01-31,9126.16015625,9126.16015625,9126.16015625,9126.16015625,9126.16015625,0
2008-02-01,9277.580078125,9277.580078125,9277.580078125,9277.580078125,9277.580078125,0
2008-02-04,9202.1103515625,9202.1103515625,9202.1103515625,9202.1103515625,9202.1103515625,0
2008-02-05,8874.5,8874.5,8874.5,8874.5,8874.5,0
2008-02-06,8818.1103515625,8818.1103515625,8818.1103515625,8818.1103515625,8818.1103515625,0
2008-02-07,8859.0400390625,8859.0400390625,8859.0400390625,8859.0400390625,8859.0400390625,0
2008-02-08,8823.1201171875,8823.1201171875,8823.1201171875,8823.1201171875,8823.1201171875,0
2008-02-11,8868.2802734375,8868.2802734375,8868.2802734375,8868.2802734375,8868.2802734375,0
2008-02-12,8965.349609375,8965.349609375,8965.349609375,8965.349609375,8965.349609375,0
2008-02-13,9073.48046875,9073.48046875,9073.48046875,9073.48046875,9073.48046875,0
2008-02-14,8968.41015625,8968.41015625,8968.41015625,8968.41015625,8968.41015625,0
2008-02-15,8970.759765625,8970.759765625,8970.759765625,8970.759765625,8970.759765625,0
2008-02-19,9023.0400390625,9023.0400390625,9023.0400390625,9023.0400390625,9023.0400390625,0
2008-02-20,9073.9599609375,9073.9599609375,9073.9599609375,9073.9599609375,9073.9599609375,0
2008-02-21,8977.73046875,8977.73046875,8977.73046875,8977.73046875,8977.73046875,0
2008-02-22,9064.830078125,9064.830078125,9064.830078125,9064.830078125,9064.830078125,0
2008-02-25,9210.080078125,9210.080078125,9210.080078125,9210.080078125,9210.080078125,0
2008-02-26,9302.7998046875,9302.7998046875,9302.7998046875,9302.7998046875,9302.7998046875,0
2008-02-27,9292.8896484375,9292.8896484375,9292.8896484375,9292.8896484375,9292.8896484375,0
2008-02-28,9221.8798828125,9221.8798828125,9221.8798828125,9221.8798828125,9221.8798828125,0
2008-02-29,8962.4599609375,8962.4599609375,8962.4599609375,8962.4599609375,8962.4599609375,0
2008-03-03,8970.3896484375,8970.3896484375,8970.3896484375,8970.3896484375,8970.3896484375,0
2008-03-04,8891.4501953125,8891.4501953125,8891.4501953125,8891.4501953125,8891.4501953125,0
2008-03-05,8962.419921875,8962.419921875,8962.419921875,8962.419921875,8962.419921875,0
2008-03-06,8765.41015625,8765.41015625,8765.41015625,8765.41015625,8765.41015625,0
2008-03-07,8676.26953125,8676.26953125,8676.26953125,8676.26953125,8676.26953125,0
2008-03-10,8534.3701171875,8534.3701171875,8534.3701171875,8534.3701171875,8534.3701171875,0
2008-03-11,8842.6796875,8842.6796875,8842.6796875,8842.6796875,8842.6796875,0
2008-03-12,8781.23046875,8781.23046875,8781.23046875,8781.23046875,8781.23046875,0
2008-03-13,8827.16015625,8827.16015625,8827.16015625,8827.16015625,8827.16015625,0
2008-03-14,8635.919921875,8635.919921875,8635.919921875,8635.919921875,8635.919921875,0
2008-03-17,8489.3798828125,8489.3798828125,8489.3798828125,8489.3798828125,8489.3798828125,0
2008-03-18,8826.4404296875,8826.4404296875,8826.4404296875,8826.4404296875,8826.4404296875,0
2008-03-19,8549.5,8549.5,8549.5,8549.5,8549.5,0
2008-03-20,8717.5595703125,8717.5595703125,8717.5595703125,8717.5595703125,8717.5595703125,0
2008-03-24,8859.6103515625,8859.6103515625,8859.6103515625,8859.6103515625,8859.6103515625,0
2008-03-25,8936.23046875,8936.23046875,8936.23046875,8936.23046875,8936.23046875,0
2008-03-26,8881.5498046875,8881.5498046875,8881.5498046875,8881.5498046875,8881.5498046875,0
2008-03-27,8817.169921875,8817.169921875,8817.169921875,8817.169921875,8817.169921875,0
2008-03-28,8762.1201171875,8762.1201171875,8762.1201171875,8762.1201171875,8762.1201171875,0
2008-03-31,8797.2900390625,8797.2900390625,8797.2900390625,8797.2900390625,8797.2900390625,0
2008-04-01,9088.490234375,9088.490234375,9088.490234375,9088.490234375,9088.490234375,0
2008-04-02,9104.4599609375,9104.4599609375,9104.4599609375,9104.4599609375,9104.4599609375,0
2008-04-03,9140.6396484375,9140.6396484375,9140.6396484375,9140.6396484375,9140.6396484375,0
2008-04-04,9157.5302734375,9157.5302734375,9157.5302734375,9157.5302734375,9157.5302734375,0
2008-04-07,9184.7197265625,9184.7197265625,9184.7197265625,9184.7197265625,9184.7197265625,0
2008-04-08,9150.6298828125,9150.6298828125,9150.6298828125,9150.6298828125,9150.6298828125,0
2008-04-09,9074.8203125,9074.8203125,9074.8203125,9074.8203125,9074.8203125,0
2008-04-10,9096.8603515625,9096.8603515625,9096.8603515625,9096.8603515625,9096.8603515625,0
2008-04-11,8936.1103515625,8936.1103515625,8936.1103515625,8936.1103515625,8936.1103515625,0
2008-04-14,8922.83984375,8922.83984375,8922.83984375,8922.83984375,8922.83984375,0
2008-04-15,8978.1904296875,8978.1904296875,8978.1904296875,8978.1904296875,8978.1904296875,0
2008-04-16,9203.759765625,9203.759765625,9203.759765625,9203.759765625,9203.759765625,0
2008-04-17,9173.8095703125,9173.8095703125,9173.8095703125,9173.8095703125,9173.8095703125,0
2008-04-18,9310.240234375,9310.240234375,9310.240234375,9310.240234375,9310.240234375,0
2008-04-21,9312.2900390625,9312.2900390625,9312.2900390625,9312.2900390625,9312.2900390625,0
2008-04-22,9227.9697265625,9227.9697265625,9227.9697265625,9227.9697265625,9227.9697265625,0
2008-04-23,9237.2900390625,9237.2900390625,9237.2900390625,9237.2900390625,9237.2900390625,0
2008-04-24,9250.2197265625,9250.2197265625,9250.2197265625,9250.2197265625,9250.2197265625,0
2008-04-25,9344.3095703125,9344.3095703125,9344.3095703125,9344.3095703125,9344.3095703125,0
2008-04-28,9349.6103515625,9349.6103515625,9349.6103515625,9349.6103515625,9349.6103515625,0
2008-04-29,9285.91015625,9285.91015625,9285.91015625,9285.91015625,9285.91015625,0
2008-04-30,9299.599609375,9299.599609375,9299.599609375,9299.599609375,9299.599609375,0
2008-05-01,9395.0400390625,9395.0400390625,9395.0400390625,9395.0400390625,9395.0400390625,0
2008-05-02,9451.169921875,9451.169921875,9451.169921875,9451.169921875,9451.169921875,0
2008-05-05,9438.099609375,9438.099609375,9438.099609375,9438.099609375,9438.099609375,0
2008-05-06,9510.98046875,9510.98046875,9510.98046875,9510.98046875,9510.98046875,0
2008-05-07,9339.4697265625,9339.4697265625,9339.4697265625,9339.4697265625,9339.4697265625,0
2008-05-08,9388.5400390625,9388.5400390625,9388.5400390625,9388.5400390625,9388.5400390625,0
2008-05-09,9327.9697265625,9327.9697265625,9327.9697265625,9327.9697265625,9327.9697265625,0
2008-05-12,9417.9697265625,9417.9697265625,9417.9697265625,9417.9697265625,9417.9697265625,0
2008-05-13,9410.4599609375,9410.4599609375,9410.4599609375,9410.4599609375,9410.4599609375,0
2008-05-14,9437.4501953125,9437.4501953125,9437.4501953125,9437.4501953125,9437.4501953125,0
2008-05-15,9553.51953125,9553.51953125,9553.51953125,9553.51953125,9553.51953125,0
2008-05-16,9603.009765625,9603.009765625,9603.009765625,9603.009765625,9603.009765625,0
2008-05-19,9602.7802734375,9602.7802734375,9602.7802734375,9602.7802734375,9602.7802734375,0
2008-05-20,9536.009765625,9536.009765625,9536.009765625,9536.009765625,9536.009765625,0
2008-05-21,9397.0302734375,9397.0302734375,9397.0302734375,9397.0302734375,9397.0302734375,0
2008-05-22,9433.349609375,9433.349609375,9433.349609375,9433.349609375,9433.349609375,0
2008-05-23,9315.7802734375,9315.7802734375,9315.7802734375,9315.7802734375,9315.7802734375,0
2008-05-27,9314.01953125,9314.01953125,9314.01953125,9314.01953125,9314.01953125,0
2008-05-28,9364.33984375,9364.33984375,9364.33984375,9364.33984375,9364.33984375,0
2008-05-29,9371.8701171875,9371.8701171875,9371.8701171875,9371.8701171875,9371.8701171875,0
2008-05-30,9401.080078125,9401.080078125,9401.080078125,9401.080078125,9401.080078125,0
2008-06-02,9316.6103515625,9316.6103515625,9316.6103515625,9316.6103515625,9316.6103515625,0
2008-06-03,9262.0,9262.0,9262.0,9262.0,9262.0,0
2008-06-04,9212.759765625,9212.759765625,9212.759765625,9212.759765625,9212.759765625,0
2008-06-05,9408.490234375,9408.490234375,9408.490234375,9408.490234375,9408.490234375,0
2008-06-06,9152.509765625,9152.509765625,9152.509765625,9152.509765625,9152.509765625,0
2008-06-09,9149.08984375,9149.08984375,9149.08984375,9149.08984375,9149.08984375,0
2008-06-10,9067.099609375,9067.099609375,9067.099609375,9067.099609375,9067.099609375,0
2008-06-11,8941.26953125,8941.26953125,8941.26953125,8941.26953125,8941.26953125,0
2008-06-12,8947.73046875,8947.73046875,8947.73046875,8947.73046875,8947.73046875,0
2008-06-13,9063.23046875,9063.23046875,9063.23046875,9063.23046875,9063.23046875,0
2008-06-16,9087.8798828125,9087.8798828125,9087.8798828125,9087.8798828125,9087.8798828125,0
2008-06-17,9074.41015625,9074.41015625,9074.41015625,9074.41015625,9074.41015625,0
2008-06-18,8999.5595703125,8999.5595703125,8999.5595703125,8999.5595703125,8999.5595703125,0
2008-06-19,8988.83984375,8988.83984375,8988.83984375,8988.83984375,8988.83984375,0
2008-06-20,8829.25,8829.25,8829.25,8829.25,8829.25,0
2008-06-23,8841.8896484375,8841.8896484375,8841.8896484375,8841.8896484375,8841.8896484375,0
2008-06-24,8803.33984375,8803.33984375,8803.33984375,8803.33984375,8803.33984375,0
2008-06-25,8865.7998046875,8865.7998046875,8865.7998046875,8865.7998046875,8865.7998046875,0
2008-06-26,8640.740234375,8640.740234375,8640.740234375,8640.740234375,8640.740234375,0
2008-06-27,8623.509765625,8623.509765625,8623.509765625,8623.509765625,8623.509765625,0
2008-06-30,8660.48046875,8660.48046875,8660.48046875,8660.48046875,8660.48046875,0
2008-07-01,8641.2802734375,8641.2802734375,8641.2802734375,8641.2802734375,8641.2802734375,0
2008-07-02,8465.509765625,8465.509765625,8465.509765625,8465.509765625,8465.509765625,0
2008-07-03,8481.7099609375,8481.7099609375,8481.7099609375,8481.7099609375,8481.7099609375,0
2008-07-07,8400.2099609375,8400.2099609375,8400.2099609375,8400.2099609375,8400.2099609375,0
2008-07-08,8515.7900390625,8515.7900390625,8515.7900390625,8515.7900390625,8515.7900390625,0
2008-07-09,8371.6298828125,8371.6298828125,8371.6298828125,8371.6298828125,8371.6298828125,0
2008-07-10,8435.9404296875,8435.9404296875,8435.9404296875,8435.9404296875,8435.9404296875,0
2008-07-11,8347.240234375,8347.240234375,8347.240234375,8347.240234375,8347.240234375,0
2008-07-14,8287.759765625,8287.759765625,8287.759765625,8287.759765625,8287.759765625,0
2008-07-15,8157.7998046875,8157.7998046875,8157.7998046875,8157.7998046875,8157.7998046875,0
2008-07-16,8332.8203125,8332.8203125,8332.8203125,8332.8203125,8332.8203125,0
2008-07-17,8415.0498046875,8415.0498046875,8415.0498046875,8415.0498046875,8415.0498046875,0
2008-07-18,8453.849609375,8453.849609375,8453.849609375,8453.849609375,8453.849609375,0
2008-07-21,8499.740234375,8499.740234375,8499.740234375,8499.740234375,8499.740234375,0
2008-07-22,8566.650390625,8566.650390625,8566.650390625,8566.650390625,8566.650390625,0
2008-07-23,8580.5703125,8580.5703125,8580.5703125,8580.5703125,8580.5703125,0
2008-07-24,8369.91015625,8369.91015625,8369.91015625,8369.91015625,8369.91015625,0
2008-07-25,8395.580078125,8395.580078125,8395.580078125,8395.580078125,8395.580078125,0
2008-07-28,8260.1904296875,8260.1904296875,8260.1904296875,8260.1904296875,8260.1904296875,0
2008-07-29,8419.2001953125,8419.2001953125,8419.2001953125,8419.2001953125,8419.2001953125,0
2008-07-30,8565.3095703125,8565.3095703125,8565.3095703125,8565.3095703125,8565.3095703125,0
2008-07-31,8438.6396484375,8438.6396484375,8438.6396484375,8438.6396484375,8438.6396484375,0
2008-08-01,8379.150390625,8379.150390625,8379.150390625,8379.150390625,8379.150390625,0
2008-08-04,8268.650390625,8268.650390625,8268.650390625,8268.650390625,8268.650390625,0
2008-08-05,8471.849609375,8471.849609375,8471.849609375,8471.849609375,8471.849609375,0
2008-08-06,8501.4404296875,8501.4404296875,8501.4404296875,8501.4404296875,8501.4404296875,0
2008-08-07,8338.400390625,8338.400390625,8338.400390625,8338.400390625,8338.400390625,0
2008-08-08,8460.3203125,8460.3203125,8460.3203125,8460.3203125,8460.3203125,0
2008-08-11,8492.9404296875,8492.9404296875,8492.9404296875,8492.9404296875,8492.9404296875,0
2008-08-12,8398.7099609375,8398.7099609375,8398.7099609375,8398.7099609375,8398.7099609375,0
2008-08-13,8375.3896484375,8375.3896484375,8375.3896484375,8375.3896484375,8375.3896484375,0
2008-08-14,8385.9697265625,8385.9697265625,8385.9697265625,8385.9697265625,8385.9697265625,0
2008-08-15,8383.669921875,8383.669921875,8383.669921875,8383.669921875,8383.669921875,0
2008-08-18,8281.8603515625,8281.8603515625,8281.8603515625,8281.8603515625,8281.8603515625,0
2008-08-19,8212.4697265625,8212.4697265625,8212.4697265625,8212.4697265625,8212.4697265625,0
2008-08-20,8276.91015625,8276.91015625,8276.91015625,8276.91015625,8276.91015625,0
2008-08-21,8314.1396484375,8314.1396484375,8314.1396484375,8314.1396484375,8314.1396484375,0
2008-08-22,8373.5498046875,8373.5498046875,8373.5498046875,8373.5498046875,8373.5498046875,0
2008-08-25,8229.0302734375,8229.0302734375,8229.0302734375,8229.0302734375,8229.0302734375,0
2008-08-26,8263.7197265625,8263.7197265625,8263.7197265625,8263.7197265625,8263.7197265625,0
2008-08-27,8349.83984375,8349.83984375,8349.83984375,8349.83984375,8349.83984375,0
2008-08-28,8466.1201171875,8466.1201171875,8466.1201171875,8466.1201171875,8466.1201171875,0
2008-08-29,8382.080078125,8382.080078125,8382.080078125,8382.080078125,8382.080078125,0
2008-09-02,8296.9697265625,8296.9697265625,8296.9697265625,8296.9697265625,8296.9697265625,0
2008-09-03,8269.25,8269.25,8269.25,8269.25,8269.25,0
2008-09-04,8008.25,8008.25,8008.25,8008.25,8008.25,0
2008-09-05,8033.759765625,8033.759765625,8033.759765625,8033.759765625,8033.759765625,0
2008-09-08,8168.6201171875,8168.6201171875,8168.6201171875,8168.6201171875,8168.6201171875,0
2008-09-09,7871.14990234375,7871.14990234375,7871.14990234375,7871.14990234375,7871.14990234375,0
2008-09-10,7957.259765625,7957.259765625,7957.259765625,7957.259765625,7957.259765625,0
2008-09-11,8011.25,8011.25,8011.25,8011.25,8011.25,0
2008-09-12,8091.83984375,8091.83984375,8091.83984375,8091.83984375,8091.83984375,0
2008-09-15,7680.14990234375,7680.14990234375,7680.14990234375,7680.14990234375,7680.14990234375,0
2008-09-16,7793.1298828125,7793.1298828125,7793.1298828125,7793.1298828125,7793.1298828125,0
2008-09-17,7440.39013671875,7440.39013671875,7440.39013671875,7440.39013671875,7440.39013671875,0
2008-09-18,7775.16015625,7775.16015625,7775.16015625,7775.16015625,7775.16015625,0
2008-09-19,8187.1298828125,8187.1298828125,8187.1298828125,8187.1298828125,8187.1298828125,0
2008-09-22,7918.60986328125,7918.60986328125,7918.60986328125,7918.60986328125,7918.60986328125,0
2008-09-23,7785.27001953125,7785.27001953125,7785.27001953125,7785.27001953125,7785.27001953125,0
2008-09-24,7768.81982421875,7768.81982421875,7768.81982421875,7768.81982421875,7768.81982421875,0
2008-09-25,7927.8701171875,7927.8701171875,7927.8701171875,7927.8701171875,7927.8701171875,0
2008-09-26,7890.3701171875,7890.3701171875,7890.3701171875,7890.3701171875,7890.3701171875,0
2008-09-29,7204.009765625,7204.009765625,7204.009765625,7204.009765625,7204.009765625,0
2008-09-30,7532.7998046875,7532.7998046875,7532.7998046875,7532.7998046875,7532.7998046875,0
2008-10-01,7519.9501953125,7519.9501953125,7519.9501953125,7519.9501953125,7519.9501953125,0
2008-10-02,7155.41015625,7155.41015625,7155.41015625,7155.41015625,7155.41015625,0
2008-10-03,7088.93994140625,7088.93994140625,7088.93994140625,7088.93994140625,7088.93994140625,0
2008-10-06,6754.91015625,6754.91015625,6754.91015625,6754.91015625,6754.91015625,0
2008-10-07,6388.3798828125,6388.3798828125,6388.3798828125,6388.3798828125,6388.3798828125,0
2008-10-08,6306.35009765625,6306.35009765625,6306.35009765625,6306.35009765625,6306.35009765625,0
2008-10-09,5809.97998046875,5809.97998046875,5809.97998046875,5809.97998046875,5809.97998046875,0
2008-10-10,5704.1298828125,5704.1298828125,5704.1298828125,5704.1298828125,5704.1298828125,0
2008-10-13,6400.9599609375,6400.9599609375,6400.9599609375,6400.9599609375,6400.9599609375,0
2008-10-14,6380.52978515625,6380.52978515625,6380.52978515625,6380.52978515625,6380.52978515625,0
2008-10-15,5759.9599609375,5759.9599609375,5759.9599609375,5759.9599609375,5759.9599609375,0
2008-10-16,5970.89990234375,5970.89990234375,5970.89990234375,5970.89990234375,5970.89990234375,0
2008-10-17,5948.7998046875,5948.7998046875,5948.7998046875,5948.7998046875,5948.7998046875,0
2008-10-20,6287.60009765625,6287.60009765625,6287.60009765625,6287.60009765625,6287.60009765625,0
2008-10-21,6051.33984375,6051.33984375,6051.33984375,6051.33984375,6051.33984375,0
2008-10-22,5630.47021484375,5630.47021484375,5630.47021484375,5630.47021484375,5630.47021484375,0
2008-10-23,5671.93017578125,5671.93017578125,5671.93017578125,5671.93017578125,5671.93017578125,0
2008-10-24,5427.5400390625,5427.5400390625,5427.5400390625,5427.5400390625,5427.5400390625,0
2008-10-27,5196.52978515625,5196.52978515625,5196.52978515625,5196.52978515625,5196.52978515625,0
2008-10-28,5733.4501953125,5733.4501953125,5733.4501953125,5733.4501953125,5733.4501953125,0
2008-10-29,5774.89013671875,5774.89013671875,5774.89013671875,5774.89013671875,5774.89013671875,0
2008-10-30,5975.02978515625,5975.02978515625,5975.02978515625,5975.02978515625,5975.02978515625,0
2008-10-31,6061.08984375,6061.08984375,6061.08984375,6061.08984375,6061.08984375,0
2008-11-03,6054.97998046875,6054.97998046875,6054.97998046875,6054.97998046875,6054.97998046875,0
2008-11-04,6345.08984375,6345.08984375,6345.08984375,6345.08984375,6345.08984375,0
2008-11-05,6012.169921875,6012.169921875,6012.169921875,6012.169921875,6012.169921875,0
2008-11-06,5667.39990234375,5667.39990234375,5667.39990234375,5667.39990234375,5667.39990234375,0
